room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
18327502,1430,125928830,Shared room,,San Francisco,,South of Market,0,0.0,1,1.0,,21.0,,2017-07-10 23:43:10.906542,37.776995,-122.416877,0101000020E6100000185DDE1CAE9A5EC0E813799274E34240
7856089,1430,7405062,Shared room,,San Francisco,,South of Market,0,0.0,1,1.0,,38.0,,2017-07-10 23:43:10.903743,37.774591,-122.394297,0101000020E61000004CFA7B293C995EC0526342CC25E34240
16182225,1430,85575849,Shared room,,San Francisco,,Inner Richmond,2,0.0,2,1.0,,38.0,,2017-07-10 23:43:10.897955,37.776407,-122.461415,0101000020E610000091B8C7D2879D5EC057B1F84D61E34240
11037074,1430,16256090,Shared room,,San Francisco,,Western Addition,0,0.0,1,1.0,,25.0,,2017-07-10 23:43:08.831785,37.786261,-122.425218,0101000020E6100000EAEA8EC5369B5EC0658F5033A4E44240
13636310,1430,33663709,Shared room,,San Francisco,,Financial District,0,0.0,1,1.0,,10.0,,2017-07-10 23:43:08.829319,37.792967,-122.395515,0101000020E6100000F584251E50995EC053E751F17FE54240
16125990,1430,81226014,Shared room,,San Francisco,,Outer Sunset,0,0.0,1,1.0,,35.0,,2017-07-10 23:43:08.826292,37.758811,-122.489634,0101000020E61000009E40D829569F5EC02B6C06B820E14240
18428776,1430,633828,Shared room,,San Francisco,,Crocker Amazon,0,0.0,1,1.0,,28.0,,2017-07-10 23:43:08.823084,37.70903,-122.441385,0101000020E61000007AFCDEA63F9C5EC002F1BA7EC1DA4240
19781990,1430,22600491,Shared room,,San Francisco,,South of Market,0,0.0,1,1.0,,40.0,,2017-07-10 23:43:08.815990,37.784952,-122.389382,0101000020E6100000ABE97AA2EB985EC00377A04E79E44240
16207317,1430,17216757,Shared room,,San Francisco,,Potrero Hill,1,0.0,2,1.0,,40.0,,2017-07-10 23:43:08.813818,37.763454,-122.396656,0101000020E6100000C7F0D8CF62995EC00D0055DCB8E14240
15758145,1430,99127447,Shared room,,San Francisco,,Lakeshore,2,0.0,1,1.0,,26.0,,2017-07-10 23:43:08.811110,37.720367,-122.477935,0101000020E610000048A7AE7C969E5EC00F0F61FC34DC4240
16288478,1430,3485414,Shared room,,San Francisco,,South of Market,12,4.5,1,1.0,,40.0,,2017-07-10 23:43:08.808188,37.780238,-122.396383,0101000020E61000002F6CCD565E995EC0588CBAD6DEE34240
15633281,1430,38163072,Shared room,,San Francisco,,Ocean View,23,5.0,2,1.0,,34.0,,2017-07-10 23:43:08.804618,37.708556,-122.46123,0101000020E6100000C87BD5CA849D5EC03AB187F6B1DA4240
10852302,1430,56210205,Entire home/apt,,San Francisco,,Mission,0,0.0,6,3.0,,1666.0,,2017-07-10 23:25:50.980565,37.758381,-122.418145,0101000020E610000019FF3EE3C29A5EC03274ECA012E14240
10547198,1430,54392336,Entire home/apt,,San Francisco,,Excelsior,0,0.0,8,3.0,,2000.0,,2017-07-10 23:25:50.970759,37.728833,-122.405387,0101000020E61000004FCE50DCF1995EC06F9F55664ADD4240
10929043,1430,56657066,Entire home/apt,,San Francisco,,South of Market,0,0.0,4,2.0,,2500.0,,2017-07-10 23:25:49.388222,37.787081,-122.392868,0101000020E610000047E9D2BF24995EC0C826F911BFE44240
18510813,1430,118412894,Entire home/apt,,San Francisco,,Western Addition,0,0.0,16,4.0,,1500.0,,2017-07-10 23:25:40.887567,37.786721,-122.423344,0101000020E61000004DBD6E11189B5EC0C8091346B3E44240
7840921,1430,1395956,Entire home/apt,,San Francisco,,Marina,1,0.0,6,3.0,,1500.0,,2017-07-10 23:25:37.405340,37.799424,-122.432802,0101000020E61000002DE92807B39B5EC09AD18F8653E64240
10840730,1430,3178015,Entire home/apt,,San Francisco,,Chinatown,0,0.0,12,5.0,,1500.0,,2017-07-10 23:25:37.400957,37.791044,-122.405299,0101000020E61000007F86376BF0995EC038D906EE40E54240
4163944,1430,21580461,Entire home/apt,,San Francisco,,Noe Valley,0,0.0,4,3.0,,750.0,,2017-07-10 23:25:31.459741,37.742079,-122.434042,0101000020E6100000CAC51858C79B5EC03106D671FCDE4240
747416,1430,3923476,Entire home/apt,,San Francisco,,Nob Hill,6,5.0,6,2.0,,750.0,,2017-07-10 23:25:27.241727,37.791638,-122.419345,0101000020E61000006F2F698CD69A5EC0AB22DC6454E54240
10998170,1430,51669196,Entire home/apt,,San Francisco,,Western Addition,0,0.0,8,3.0,,850.0,,2017-07-10 23:25:27.233148,37.785633,-122.444658,0101000020E6100000E8F9D346759C5EC045D4449F8FE44240
879326,1430,147086,Entire home/apt,,San Francisco,,Potrero Hill,1,0.0,6,3.0,,700.0,,2017-07-10 23:25:16.509447,37.760197,-122.396012,0101000020E6100000B534B74258995EC037C2A2224EE14240
12134687,1430,29543681,Entire home/apt,,San Francisco,,South of Market,0,0.0,6,2.0,,575.0,,2017-07-10 23:25:02.727898,37.779202,-122.413791,0101000020E610000044183F8D7B9A5EC0287D21E4BCE34240
5945812,1430,30857973,Entire home/apt,,San Francisco,,Financial District,2,0.0,4,1.0,,675.0,,2017-07-10 23:24:35.113541,37.788574,-122.402676,0101000020E610000095B88E71C5995EC0EA3C2AFEEFE44240
1082423,1430,5951946,Entire home/apt,,San Francisco,,North Beach,8,4.5,5,3.0,,600.0,,2017-07-10 23:24:05.273752,37.803033,-122.409905,0101000020E6100000E15D2EE23B9A5EC0EC4D0CC9C9E64240
13357698,1430,2645901,Entire home/apt,,San Francisco,,West of Twin Peaks,3,5.0,10,4.0,,700.0,,2017-07-10 23:23:51.414587,37.729446,-122.453476,0101000020E6100000566133C0059D5EC059198D7C5EDD4240
753761,1430,109198,Entire home/apt,,San Francisco,,Castro/Upper Market,0,0.0,5,3.0,,170.0,,2017-07-10 23:15:32.241538,37.756892,-122.43059,0101000020E610000004FF5BC98E9B5EC0514D49D6E1E04240
16439853,1430,71758484,Entire home/apt,,San Francisco,,Presidio Heights,1,0.0,4,2.0,,115.0,,2017-07-10 23:13:18.804230,37.783108,-122.453309,0101000020E6100000E17EC003039D5EC0349E08E23CE44240
15579683,1430,60085031,Entire home/apt,,San Francisco,,Downtown/Civic Center,1,0.0,4,1.0,,99.0,,2017-07-10 23:13:14.701866,37.788068,-122.41349,0101000020E610000046CEC29E769A5EC017838769DFE44240
935967,1430,5050189,Entire home/apt,,San Francisco,,Potrero Hill,0,0.0,5,2.0,,2000.0,,2017-07-10 23:13:03.651979,37.762385,-122.396853,0101000020E61000007214200A66995EC001FBE8D495E14240
11064385,1430,16434392,Entire home/apt,,San Francisco,,Pacific Heights,0,0.0,7,3.0,,3350.0,,2017-07-10 23:13:01.692940,37.795392,-122.432732,0101000020E6100000B1FB8EE1B19B5EC001C0B167CFE54240
10926089,1430,56640408,Entire home/apt,,San Francisco,,Pacific Heights,0,0.0,5,4.0,,5000.0,,2017-07-10 23:13:01.690238,37.796619,-122.431089,0101000020E6100000952A51F6969B5EC0A52F849CF7E54240
10830493,1430,56081126,Entire home/apt,,San Francisco,,Russian Hill,0,0.0,8,5.0,,4000.0,,2017-07-10 23:13:01.688069,37.800493,-122.418793,0101000020E6100000CCB22781CD9A5EC0A6D6FB8D76E64240
10724176,1430,50611045,Entire home/apt,,San Francisco,,South of Market,0,0.0,3,3.0,,10000.0,,2017-07-10 23:13:01.680359,37.780338,-122.391903,0101000020E6100000130D52F014995EC0BCE9961DE2E34240
1332629,1430,554741,Entire home/apt,,San Francisco,,Noe Valley,2,0.0,5,2.0,,2000.0,,2017-07-10 23:13:00.674450,37.756056,-122.426213,0101000020E61000005308E412479B5EC0E8F86871C6E04240
14294426,1430,1407120,Entire home/apt,,San Francisco,,Castro/Upper Market,6,5.0,8,4.0,,1100.0,,2017-07-10 23:12:55.100537,37.763161,-122.444617,0101000020E6100000B88FDC9A749C5EC0944A7842AFE14240
10636207,1430,54910901,Entire home/apt,,San Francisco,,Nob Hill,0,0.0,3,1.0,,1100.0,,2017-07-10 23:12:54.391495,37.792549,-122.418059,0101000020E61000001A33897AC19A5EC01FBDE13E72E54240
10700563,1430,55277390,Entire home/apt,,San Francisco,,South of Market,0,0.0,8,3.0,,1200.0,,2017-07-10 23:12:54.387247,37.786719,-122.393296,0101000020E61000007369FCC22B995EC027124C35B3E44240
10489285,1430,53737802,Entire home/apt,,San Francisco,,Noe Valley,0,0.0,6,3.0,,1270.0,,2017-07-10 23:12:54.377067,37.74268,-122.435804,0101000020E6100000D3DD7536E49B5EC057B2632310DF4240
19593038,1430,930744,Entire home/apt,,San Francisco,,Marina,0,0.0,8,4.0,,1200.0,,2017-07-10 23:12:52.769193,37.79894,-122.43686,0101000020E61000008E3BA583F59B5EC0AEBB79AA43E64240
10931258,1430,56672361,Entire home/apt,,San Francisco,,South of Market,0,0.0,3,1.0,,1450.0,,2017-07-10 23:12:52.760071,37.788046,-122.391042,0101000020E6100000325706D506995EC02FDFFAB0DEE44240
10527674,1430,7632358,Entire home/apt,,San Francisco,,Western Addition,2,0.0,5,3.0,,1250.0,,2017-07-10 23:12:50.868451,37.776112,-122.426728,0101000020E61000006612F5824F9B5EC03E0455A357E34240
8864274,1430,46398210,Entire home/apt,,San Francisco,,Pacific Heights,11,5.0,10,6.0,,1200.0,,2017-07-10 23:12:50.846636,37.790489,-122.444717,0101000020E61000006ABE4A3E769C5EC0836C59BE2EE54240
10789800,1430,11111263,Entire home/apt,,San Francisco,,Downtown/Civic Center,0,0.0,4,2.0,,900.0,,2017-07-10 23:12:46.938400,37.774567,-122.4213,0101000020E610000082734694F69A5EC0C9C7EE0225E34240
10731420,1430,55469536,Entire home/apt,,San Francisco,,Marina,0,0.0,6,3.0,,750.0,,2017-07-10 23:12:44.861839,37.798863,-122.436934,0101000020E6100000AB2006BAF69B5EC0027E8D2441E64240
10801460,1430,3812152,Entire home/apt,,San Francisco,,Haight Ashbury,0,0.0,6,2.0,,800.0,,2017-07-10 23:12:44.853543,37.771692,-122.439926,0101000020E61000003FAA61BF279C5EC0DC4AAFCDC6E24240
4296407,1430,15782829,Entire home/apt,,San Francisco,,Pacific Heights,0,0.0,3,1.0,,1000.0,,2017-07-10 23:12:41.717187,37.789946,-122.44037,0101000020E6100000EE08A7052F9C5EC092CD55F31CE54240
10678838,1430,55160681,Entire home/apt,,San Francisco,,Marina,0,0.0,4,2.0,,1000.0,,2017-07-10 23:12:40.937120,37.798094,-122.442235,0101000020E6100000618907944D9C5EC02191B6F127E64240
11950735,1430,16712281,Entire home/apt,,San Francisco,,Inner Richmond,0,0.0,5,4.0,,900.0,,2017-07-10 23:12:40.929102,37.780539,-122.477006,0101000020E6100000BB7F2C44879E5EC05320B3B3E8E34240
9726878,1430,7214751,Entire home/apt,,San Francisco,,Mission,0,0.0,6,3.0,,800.0,,2017-07-10 23:12:40.926075,37.754691,-122.422653,0101000020E61000009A232BBF0C9B5EC0F3CAF5B699E04240
10910661,1430,22339072,Entire home/apt,,San Francisco,,Lakeshore,0,0.0,10,3.0,,800.0,,2017-07-10 23:12:40.921432,37.716311,-122.477619,0101000020E6100000B03C484F919E5EC0ED612F14B0DB4240
13746665,1430,2715809,Entire home/apt,,San Francisco,,Haight Ashbury,1,0.0,7,4.0,,750.0,,2017-07-10 23:12:40.909186,37.763377,-122.445143,0101000020E6100000C6C210397D9C5EC061C26856B6E14240
891728,1430,4737757,Entire home/apt,,San Francisco,,Castro/Upper Market,1,0.0,8,4.0,,750.0,,2017-07-10 23:12:40.905572,37.759597,-122.430075,0101000020E6100000F1F44A59869B5EC0E29178793AE14240
10883271,1430,3404624,Entire home/apt,,San Francisco,,Pacific Heights,0,0.0,5,2.0,,800.0,,2017-07-10 23:12:38.814521,37.791187,-122.430299,0101000020E61000001920D1048A9B5EC09B02999D45E54240
10754525,1430,55611060,Entire home/apt,,San Francisco,,Inner Richmond,0,0.0,4,2.0,,800.0,,2017-07-10 23:12:38.806807,37.784,-122.461319,0101000020E610000080812040869D5EC03108AC1C5AE44240
10996605,1430,32444587,Entire home/apt,,San Francisco,,Inner Richmond,0,0.0,4,2.0,,1000.0,,2017-07-10 23:12:37.384412,37.77888,-122.475257,0101000020E61000007C0C569C6A9E5EC016C1FF56B2E34240
8306923,1430,43584395,Entire home/apt,,San Francisco,,Potrero Hill,0,0.0,4,1.0,,855.0,,2017-07-10 23:12:37.379454,37.763517,-122.404503,0101000020E610000092088D60E3995EC05378D0ECBAE14240
231129,1430,1208533,Entire home/apt,,San Francisco,,Nob Hill,50,4.5,9,4.0,,995.0,,2017-07-10 23:12:37.363038,37.791138,-122.410295,0101000020E610000097ADF545429A5EC0B94F8E0244E54240
4418675,1430,22457660,Entire home/apt,,San Francisco,,Castro/Upper Market,17,5.0,11,5.0,,850.0,,2017-07-10 23:12:32.623074,37.756595,-122.435583,0101000020E610000063EC8497E09B5EC097A8DE1AD8E04240
5190694,1430,65621,Entire home/apt,,San Francisco,,Potrero Hill,0,0.0,4,2.0,,950.0,,2017-07-10 23:12:31.168410,37.760263,-122.391436,0101000020E6100000889E94490D995EC0EFAD484C50E14240
10255048,1430,52721270,Entire home/apt,,San Francisco,,Outer Richmond,0,0.0,4,2.0,,975.0,,2017-07-10 23:12:31.143577,37.782999,-122.482761,0101000020E610000031B2648EE59E5EC07DE6AC4F39E44240
10929929,1430,12447246,Entire home/apt,,San Francisco,,Potrero Hill,0,0.0,2,1.0,,900.0,,2017-07-10 23:12:31.139725,37.757643,-122.393808,0101000020E6100000CE39782634995EC08C852172FAE04240
19625051,1430,138051904,Entire home/apt,,San Francisco,,Presidio Heights,0,0.0,7,4.0,,855.0,,2017-07-10 23:12:31.136996,37.784063,-122.458109,0101000020E6100000354069A8519D5EC07880272D5CE44240
11435584,1430,60086345,Entire home/apt,,San Francisco,,Pacific Heights,1,0.0,6,3.0,,985.0,,2017-07-10 23:12:29.486112,37.79095,-122.434358,0101000020E610000062307F85CC9B5EC0B7627FD93DE54240
657121,1430,3311246,Entire home/apt,,San Francisco,,North Beach,52,5.0,6,3.0,,799.0,,2017-07-10 23:12:29.480255,37.802645,-122.410463,0101000020E6100000F44D9A06459A5EC022A64412BDE64240
915058,1430,3608449,Entire home/apt,,San Francisco,,Bernal Heights,10,5.0,10,4.0,,800.0,,2017-07-10 23:12:29.475929,37.744463,-122.408502,0101000020E6100000709692E5249A5EC0810A47904ADF4240
7343245,1430,5694640,Entire home/apt,,San Francisco,,Western Addition,47,5.0,8,4.0,,800.0,,2017-07-10 23:12:29.473285,37.786891,-122.438891,0101000020E61000008FE046CA169C5EC0244223D8B8E44240
19268036,1430,1329108,Entire home/apt,,San Francisco,,Twin Peaks,0,0.0,6,2.0,,720.0,,2017-07-10 23:12:29.465670,37.754145,-122.443214,0101000020E610000047C8409E5D9C5EC091B8C7D287E04240
251792,1430,1320750,Entire home/apt,,San Francisco,,Outer Sunset,3,5.0,8,3.0,,595.0,,2017-07-10 23:12:11.723000,37.754972,-122.489563,0101000020E61000003A950C00559F5EC0A7B228ECA2E04240
3369099,1430,3851160,Entire home/apt,,San Francisco,,Western Addition,0,0.0,5,2.0,,600.0,,2017-07-10 23:10:48.948223,37.782306,-122.444043,0101000020E610000022C154336B9C5EC077BB5E9A22E44240
3345110,1430,401712,Entire home/apt,,San Francisco,,Presidio Heights,2,0.0,6,3.0,,250.0,,2017-07-10 22:52:57.704748,37.787648,-122.462521,0101000020E6100000A52DAEF1999D5EC0416150A6D1E44240
9316584,1430,85132,Entire home/apt,,San Francisco,,Chinatown,0,0.0,2,0.0,,285.0,,2017-07-10 22:52:29.647857,37.791699,-122.407352,0101000020E6100000747D1F0E129A5EC051A3906456E54240
8556635,1430,45040916,Entire home/apt,,San Francisco,,Bernal Heights,6,4.0,3,3.0,,196.0,,2017-07-10 22:44:08.857146,37.740535,-122.408934,0101000020E61000003D0E83F92B9A5EC08D45D3D9C9DE4240
273452,1430,1430537,Entire home/apt,,San Francisco,,Mission,5,5.0,3,2.0,,189.0,,2017-07-10 22:42:50.352321,37.76865,-122.42457,0101000020E61000003737A6272C9B5EC003098A1F63E24240
2042534,1430,10474318,Entire home/apt,,San Francisco,,Lakeshore,1,0.0,2,0.0,,145.0,,2017-07-10 22:39:12.048559,37.714306,-122.494116,0101000020E61000008B1BB7989F9F5EC015AB06616EDB4240
929796,1430,5006769,Entire home/apt,,San Francisco,,Seacliff,3,4.0,2,1.0,,150.0,,2017-07-10 22:38:56.029176,37.784547,-122.48827,0101000020E61000008C67D0D03F9F5EC064963D096CE44240
4297642,1430,2530108,Entire home/apt,,San Francisco,,Western Addition,6,5.0,2,0.0,,144.0,,2017-07-10 22:37:24.262998,37.776463,-122.425902,0101000020E6100000435376FA419B5EC0EBC6BB2363E34240
2944266,1430,11701903,Entire home/apt,,San Francisco,,Mission,0,0.0,4,2.0,,175.0,,2017-07-10 22:34:53.225640,37.756492,-122.410255,0101000020E61000005001309E419A5EC0C3D7D7BAD4E04240
33316,1430,144400,Entire home/apt,,San Francisco,,Russian Hill,0,0.0,4,1.0,,150.0,,2017-07-10 22:31:54.330360,37.800997,-122.412743,0101000020E6100000CAA99D616A9A5EC0D998D71187E64240
3186641,1430,16111825,Entire home/apt,,San Francisco,,Pacific Heights,23,4.5,2,1.0,,165.0,,2017-07-10 22:31:54.319848,37.790789,-122.427415,0101000020E610000078B471C45A9B5EC0AD84EE9238E54240
10439036,1430,4385059,Entire home/apt,,San Francisco,,Chinatown,1,0.0,4,1.0,,179.0,,2017-07-10 22:31:43.121675,37.791892,-122.406612,0101000020E6100000508A56EE059A5EC065FB90B75CE54240
18993777,1430,15784190,Entire home/apt,,San Francisco,,Downtown/Civic Center,1,0.0,2,0.0,,145.0,,2017-07-10 22:31:30.501637,37.786255,-122.417079,0101000020E61000004C361E6CB19A5EC082A8FB00A4E44240
13226259,1430,10595328,Entire home/apt,,San Francisco,,Chinatown,0,0.0,2,0.0,,129.0,,2017-07-10 22:30:09.409318,37.791017,-122.405945,0101000020E610000062BEBC00FB995EC03ECA880B40E54240
581592,1430,2863391,Entire home/apt,,San Francisco,,Western Addition,24,4.5,2,1.0,,140.0,,2017-07-10 22:30:09.403540,37.780832,-122.433497,0101000020E6100000817A336ABE9B5EC0CBD58F4DF2E34240
889175,1430,4795882,Entire home/apt,,San Francisco,,Inner Richmond,44,4.5,2,1.0,,140.0,,2017-07-10 22:30:09.394141,37.776752,-122.468902,0101000020E6100000DBC1887D029E5EC0228D0A9C6CE34240
846294,1430,3160637,Entire home/apt,,San Francisco,,Western Addition,4,4.5,4,2.0,,122.0,,2017-07-10 22:30:09.389709,37.778677,-122.44128,0101000020E6100000401878EE3D9C5EC0DE921CB0ABE34240
9128820,1430,47552468,Entire home/apt,,San Francisco,,South of Market,3,4.0,2,0.0,,125.0,,2017-07-10 22:29:10.874833,37.770977,-122.399846,0101000020E6100000EE5BAD1397995EC0EE7BD45FAFE24240
808660,1430,1607501,Entire home/apt,,San Francisco,,Western Addition,202,4.5,2,1.0,,122.0,,2017-07-10 22:27:07.114805,37.784603,-122.443887,0101000020E6100000A70705A5689C5EC0F7AB00DF6DE44240
15236335,1430,24973603,Entire home/apt,,San Francisco,,Crocker Amazon,32,5.0,3,1.0,,135.0,,2017-07-10 22:27:02.989091,37.709266,-122.448551,0101000020E6100000A3E5400FB59C5EC01615713AC9DA4240
2017079,1430,10373486,Entire home/apt,,San Francisco,,Inner Sunset,3,3.5,2,1.0,,115.0,,2017-07-10 22:26:58.412010,37.763232,-122.463488,0101000020E6100000A98592C9A99D5EC05EA10F96B1E14240
6835097,1430,35810996,Entire home/apt,,San Francisco,,Mission,6,5.0,4,2.0,,114.0,,2017-07-10 22:26:54.086719,37.750742,-122.411317,0101000020E61000007CD28904539A5EC0E8DD585018E04240
6885816,1430,9132615,Entire home/apt,,San Francisco,,Nob Hill,5,5.0,2,0.0,,110.0,,2017-07-10 22:26:49.979549,37.788616,-122.420984,0101000020E6100000EA08E066F19A5EC0198D7C5EF1E44240
11496841,1430,60543430,Entire home/apt,,San Francisco,,Mission,6,4.5,2,0.0,,108.0,,2017-07-10 22:26:46.403707,37.751423,-122.416466,0101000020E610000057790261A79A5EC02A3BFDA02EE04240
7734510,1430,40648590,Entire home/apt,,San Francisco,,Western Addition,4,5.0,2,0.0,,115.0,,2017-07-10 22:26:46.373158,37.776733,-122.425169,0101000020E6100000799109F8359B5EC0AB5CA8FC6BE34240
18507365,1430,3866027,Entire home/apt,,San Francisco,,Mission,0,0.0,4,0.0,,118.0,,2017-07-10 22:26:44.408236,37.764597,-122.419985,0101000020E6100000E0F3C308E19A5EC053CF8250DEE14240
9313952,1430,48344692,Entire home/apt,,San Francisco,,Inner Richmond,129,4.5,3,1.0,,101.0,,2017-07-10 22:26:44.397198,37.784072,-122.463685,0101000020E610000054A9D903AD9D5EC0CBDAA6785CE44240
4388398,1430,22783636,Entire home/apt,,San Francisco,,Glen Park,1,0.0,3,1.0,,98.0,,2017-07-10 22:26:35.743968,37.736198,-122.429024,0101000020E6100000BE4C1421759B5EC0B8B06EBC3BDE4240
66664,1430,252184,Entire home/apt,,San Francisco,,Inner Sunset,44,4.0,3,1.0,,97.0,,2017-07-10 22:26:35.741070,37.757104,-122.465938,0101000020E6100000ACFD9DEDD19D5EC0DCD5ABC8E8E04240
7677381,1430,322410,Entire home/apt,,San Francisco,,North Beach,0,0.0,2,0.0,,98.0,,2017-07-10 22:26:34.215888,37.800986,-122.410321,0101000020E61000002BF702B3429A5EC0E54691B586E64240
1714155,1430,8575784,Entire home/apt,,San Francisco,,Western Addition,10,4.5,2,1.0,,92.0,,2017-07-10 22:26:34.195477,37.787612,-122.424378,0101000020E610000015C95702299B5EC0F5F75278D0E44240
18947485,1430,10417713,Entire home/apt,,San Francisco,,South of Market,3,3.0,3,0.0,,89.0,,2017-07-10 22:26:30.567093,37.780519,-122.406666,0101000020E61000004A99D4D0069A5EC00C74ED0BE8E34240
12953936,1430,55203547,Entire home/apt,,San Francisco,,Twin Peaks,1,0.0,2,1.0,,100.0,,2017-07-10 22:26:30.555658,37.75506,-122.442988,0101000020E61000004F2157EA599C5EC046425BCEA5E04240
16721946,1430,110839823,Entire home/apt,,San Francisco,,Ocean View,10,4.5,6,2.0,,97.0,,2017-07-10 22:26:28.100903,37.721707,-122.458751,0101000020E61000007880272D5C9D5EC0AB251DE560DC4240
16134665,1430,105253716,Entire home/apt,,San Francisco,,Western Addition,0,0.0,4,0.0,,94.0,,2017-07-10 22:26:26.585845,37.783845,-122.42518,0101000020E610000073BA2C26369B5EC00A11700855E44240
18475771,1430,4197199,Entire home/apt,,San Francisco,,South of Market,1,0.0,2,0.0,,85.0,,2017-07-10 22:26:26.578237,37.780922,-122.39464,0101000020E6100000616C21C841995EC00B5D8940F5E34240
19098757,1430,12999126,Entire home/apt,,San Francisco,,South of Market,0,0.0,2,1.0,,95.0,,2017-07-10 22:26:26.575822,37.779395,-122.403965,0101000020E6100000A2EE0390DA995EC03DD52137C3E34240
14732134,1430,7420139,Entire home/apt,,San Francisco,,Mission,4,5.0,2,0.0,,99.0,,2017-07-10 22:26:24.320655,37.760781,-122.420745,0101000020E610000027BD6F7CED9A5EC08735954561E14240
7952959,1430,11597958,Entire home/apt,,San Francisco,,Downtown/Civic Center,11,4.5,2,0.0,,88.0,,2017-07-10 22:26:24.305285,37.782677,-122.413925,0101000020E6100000CC7F48BF7D9A5EC06B2A8BC22EE44240
9345625,1430,3940350,Entire home/apt,,San Francisco,,Twin Peaks,1,0.0,2,1.0,,90.0,,2017-07-10 22:26:22.422881,37.75425,-122.443425,0101000020E6100000A54E4013619C5EC0068195438BE04240
12110830,1430,64946886,Entire home/apt,,San Francisco,,Bayview,32,4.5,3,1.0,,90.0,,2017-07-10 22:26:22.412947,37.720517,-122.391513,0101000020E61000005EBD8A8C0E995EC0249BABE639DC4240
13477247,1430,76462548,Entire home/apt,,San Francisco,,Lakeshore,5,4.0,2,0.0,,85.0,,2017-07-10 22:26:20.654072,37.716374,-122.498607,0101000020E6100000A1A3552DE99F5EC034DAAA24B2DB4240
14342450,1430,1094844,Entire home/apt,,San Francisco,,Mission,38,5.0,2,0.0,,95.0,,2017-07-10 22:26:18.891874,37.754884,-122.4077,0101000020E610000012A5BDC1179A5EC00723F609A0E04240
10835440,1430,5309996,Entire home/apt,,San Francisco,,Bernal Heights,28,5.0,2,1.0,,95.0,,2017-07-10 22:26:18.883750,37.738319,-122.415496,0101000020E61000009BE7887C979A5EC0F981AB3C81DE4240
18720933,1430,124928168,Entire home/apt,,San Francisco,,Inner Sunset,1,0.0,2,1.0,,87.0,,2017-07-10 22:26:18.881673,37.754743,-122.464624,0101000020E6100000F33B4D66BC9D5EC045F12A6B9BE04240
13315189,1430,906727,Entire home/apt,,San Francisco,,Inner Richmond,17,5.0,2,2.0,,90.0,,2017-07-10 22:26:18.877419,37.785086,-122.470773,0101000020E6100000BFB51325219E5EC01346B3B27DE44240
19415234,1430,60056468,Entire home/apt,,San Francisco,,Lakeshore,0,0.0,2,0.0,,89.0,,2017-07-10 22:26:17.047979,37.714614,-122.496711,0101000020E61000001024EF1CCA9F5EC0C2A1B77878DB4240
1967457,1430,4318558,Entire home/apt,,San Francisco,,Bernal Heights,33,5.0,2,1.0,,97.0,,2017-07-10 22:26:17.043523,37.739712,-122.415903,0101000020E6100000BBD39D279E9A5EC0B83A00E2AEDE4240
17340703,1430,66385869,Entire home/apt,,San Francisco,,Outer Richmond,8,5.0,8,1.0,,97.0,,2017-07-10 22:26:17.035064,37.774859,-122.497928,0101000020E6100000D0F0660DDE9F5EC0710168942EE34240
